plant_code,group_code,group_name,subgroup_code,subgroup_name,equipment_code,equipment_name,equipment_description,equipment_type,equipment_manufacturer,equipment_model,equipment_serial_number,equipment_voltage_class,equipment_phase_type,equipment_start_date,equipment_latitude,equipment_longitude
N-S-PAMM,N-S-PAMM-TF602,Bay Transformador 230kV Nº 02,N-S-PAMM-TF602-TF230,Módulo TF230,N-S-PAMM-TF602-TF230-MMTF602,Transformador Nº02 230kV,Transformador Nº02 230kV / Bay Transformador 230kV Nº 02 / SE Miramar,POWER_TRANSFORMER,ABB - Asea Brown Boveri,TT 54,1ZBR61205,230.000,NULL,2016-01-31,NULL,NULL
N-S-PAMM,N-S-PAMM-TF602,Bay Transformador 230kV Nº 02,N-S-PAMM-TF602-TF230,Módulo TF230,N-S-PAMM-TF602-TF230-MMDJ222,Disjuntor 230kV,Disjuntor 230kV / Bay Transformador 230kV Nº 02 / SE Miramar,CIRCUIT_BREAKER,,,,230.000,THREE_PHASE,2016-01-31,NULL,NULL
N-S-PAMM,N-S-PAMM-TF601,Bay Transformador 230kV Nº 01,N-S-PAMM-TF601-MC69,Módulo MC69,N-S-PAMM-TF601-MC69-MMDJ404,Disjuntor 69kV,Disjuntor 69kV / Bay Transformador 230kV Nº 01 / SE Miramar,CIRCUIT_BREAKER,,,,69.000,THREE_PHASE,2016-02-14,NULL,NULL
N-S-PAMM,N-S-PAMM-TF601,Bay Transformador 230kV Nº 01,N-S-PAMM-TF601-MC230,Módulo MC230,N-S-PAMM-TF601-MC230-MMDJ601,Disjuntor 230kV,Disjuntor 230kV / Bay Transformador 230kV Nº 01 / SE Miramar,CIRCUIT_BREAKER,ABB,LTD 245 E11,2GDBC-9000370.002/01,230.000,THREE_PHASE,2016-02-14,NULL,NULL
N-S-PAMM,N-S-PAMM-TF601,Bay Transformador 230kV Nº 01,N-S-PAMM-TF601-TF230,Módulo TF230,N-S-PAMM-TF601-TF230-MMTF601,Transformador Nº01 230kV,Transformador Nº01 230kV / Bay Transformador 230kV Nº 01 / SE Miramar,POWER_TRANSFORMER,ABB - Asea Brown Boveri,TT 54,1ZBR61204,230.000,NULL,2016-02-14,NULL,NULL
N-S-PAMM,N-S-PAMM-TF601,Bay Transformador 230kV Nº 01,N-S-PAMM-TF601-TF230,Módulo TF230,N-S-PAMM-TF601-TF230-MMDJ221,Disjuntor 230kV,Disjuntor 230kV / Bay Transformador 230kV Nº 01 / SE Miramar,CIRCUIT_BREAKER,,,,230.000,THREE_PHASE,2016-01-31,NULL,NULL
N-S-MACH,N-S-MACH-TF601,Bay Transf. Potência 230kV Nº 01,N-S-MACH-TF601-MC230,Módulo MC230,N-S-MACH-TF601-MC230-CHDJ603,Disjuntor 230kV,Disjuntor 230kV / Bay Transf. Potência 230kV Nº 01 / SE Coelho Neto,CIRCUIT_BREAKER,ABB,HPL245/31B1,8324794,230.000,THREE_PHASE,2014-02-14,NULL,NULL
N-S-MACH,N-S-MACH-TF601,Bay Transf. Potência 230kV Nº 01,N-S-MACH-TF601-MC230,Módulo MC230,N-S-MACH-TF601-MC230-CHSB602,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Bay Transf. Potência 230kV Nº 01 / SE Coelho Neto,DISCONNECT_SWITCH,,,,230.000,THREE_PHASE,2014-02-14,NULL,NULL
N-S-MACH,N-S-MACH-TF601,Bay Transf. Potência 230kV Nº 01,N-S-MACH-TF601-MC230,Módulo MC230,N-S-MACH-TF601-MC230-CHSD603,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Bay Transf. Potência 230kV Nº 01 / SE Coelho Neto,DISCONNECT_SWITCH,,,,230.000,THREE_PHASE,2014-02-14,NULL,NULL
N-S-MACH,N-S-MACH-TF601,Bay Transf. Potência 230kV Nº 01,N-S-MACH-TF601-TF230,Módulo TF230,N-S-MACH-TF601-TF230-CHTF601,Transformador Nº01 230kV Trifásico,Transformador Nº01 230kV Trifásico / Bay Transf. Potência 230kV Nº 01 / SE Coelho Neto,POWER_TRANSFORMER,ABB - Asea Brown Boveri,TT 44,59645,230.000,THREE_PHASE,1996-01-30,NULL,NULL
N-S-MACH,N-S-MACH-TF601,Bay Transf. Potência 230kV Nº 01,N-S-MACH-TF601-MC69,Módulo MC69,N-S-MACH-TF601-MC69-CH32T15,Chave Seccionadora 69kV,Chave Seccionadora 69kV / Bay Transf. Potência 230kV Nº 01 / SE Coelho Neto,DISCONNECT_SWITCH,ABB,NBR 72,5/1250B,8294374;5;6,69.000,THREE_PHASE,1997-07-29,NULL,NULL
N-S-MACH,N-S-MACH-TF601,Bay Transf. Potência 230kV Nº 01,N-S-MACH-TF601-MC69,Módulo MC69,N-S-MACH-TF601-MC69-CH12T1,Disjuntor 69kV,Disjuntor 69kV / Bay Transf. Potência 230kV Nº 01 / SE Coelho Neto,CIRCUIT_BREAKER,ABB,LTB 72 D1,8324783,69.000,THREE_PHASE,1997-07-29,NULL,NULL
N-S-MACH,N-S-MACH-TF601,Bay Transf. Potência 230kV Nº 01,N-S-MACH-TF601-MC230,Módulo MC230,N-S-MACH-TF601-MC230-CHSD604,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Bay Transf. Potência 230kV Nº 01 / SE Coelho Neto,DISCONNECT_SWITCH,,,,230.000,THREE_PHASE,2014-02-14,NULL,NULL
N-S-MACH,N-S-MACH-TF602,Bay Transf. Potência 230kV Nº 02,N-S-MACH-TF602-TF230,Módulo TF230,N-S-MACH-TF602-TF230-CHTF602,Transformador Nº02 230kV Trifásico,Transformador Nº02 230kV Trifásico / Bay Transf. Potência 230kV Nº 02 / SE Coelho Neto,POWER_TRANSFORMER,ABB - Asea Brown Boveri,TT 44,59646,230.000,THREE_PHASE,1996-01-30,NULL,NULL
N-S-MACH,N-S-MACH-TF602,Bay Transf. Potência 230kV Nº 02,N-S-MACH-TF602-MC69,Módulo MC69,N-S-MACH-TF602-MC69-CH12T2,Disjuntor 69kV,Disjuntor 69kV / Bay Transf. Potência 230kV Nº 02 / SE Coelho Neto,CIRCUIT_BREAKER,SIEMENS,3AP1 FG3,1482/2005,69.000,THREE_PHASE,2006-09-17,NULL,NULL
N-S-MACH,N-S-MACH-TF602,Bay Transf. Potência 230kV Nº 02,N-S-MACH-TF602-MC69,Módulo MC69,N-S-MACH-TF602-MC69-CH32T25,Chave Seccionadora 69kV,Chave Seccionadora 69kV / Bay Transf. Potência 230kV Nº 02 / SE Coelho Neto,DISCONNECT_SWITCH,S & C ELECTRIC,SCDA,03260,69.000,THREE_PHASE,2006-10-25,NULL,NULL
N-S-MACH,N-S-MACH-TF602,Bay Transf. Potência 230kV Nº 02,N-S-MACH-TF602-MC230,Módulo MC230,N-S-MACH-TF602-MC230-CHSD608,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Bay Transf. Potência 230kV Nº 02 / SE Coelho Neto,DISCONNECT_SWITCH,CAMARGO CORREA EQUIP. S.A,SAV,13000,230.000,THREE_PHASE,2006-10-25,NULL,NULL
N-S-MACH,N-S-MACH-TF602,Bay Transf. Potência 230kV Nº 02,N-S-MACH-TF602-MC230,Módulo MC230,N-S-MACH-TF602-MC230-CHSB604,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Bay Transf. Potência 230kV Nº 02 / SE Coelho Neto,DISCONNECT_SWITCH,CAMARGO CORREA EQUIP. S.A,SAV,BHS 12999,230.000,THREE_PHASE,2006-10-25,NULL,NULL
N-S-MACH,N-S-MACH-TF602,Bay Transf. Potência 230kV Nº 02,N-S-MACH-TF602-MC230,Módulo MC230,N-S-MACH-TF602-MC230-CHSD607,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Bay Transf. Potência 230kV Nº 02 / SE Coelho Neto,DISCONNECT_SWITCH,CAMARGO CORREA EQUIP. S.A,SAV,13001,230.000,THREE_PHASE,2006-10-25,NULL,NULL
N-S-MACH,N-S-MACH-TF602,Bay Transf. Potência 230kV Nº 02,N-S-MACH-TF602-MC230,Módulo MC230,N-S-MACH-TF602-MC230-CHDJ606,Disjuntor 230kV,Disjuntor 230kV / Bay Transf. Potência 230kV Nº 02 / SE Coelho Neto,CIRCUIT_BREAKER,SIEMENS,3AP1-FI,1496,230.000,THREE_PHASE,2006-10-25,NULL,NULL
N-S-PARU,N-S-PARU-AT603,Bay Autotransformador 230kV RUAT6-03,N-S-PARU-AT603-AT230,Módulo AT230,N-S-PARU-AT603-AT230-RUAT603,Transformador Nº03 230kV,Transformador Nº03 230kV / Bay Autotransformador 230kV RUAT6-03 / SE Ruropólis,POWER_TRANSFORMER,ALSTOM,ATOC-NF 230 mono,111.664/U,230.000,NULL,2014-04-01,NULL,NULL
N-S-PARU,N-S-PARU-AT603,Bay Autotransformador 230kV RUAT6-03,N-S-PARU-AT603-MC230,Módulo MC230,N-S-PARU-AT603-MC230-RUDJ607,Disjuntor 230kV,Disjuntor 230kV / Bay Autotransformador 230kV RUAT6-03 / SE Ruropólis,CIRCUIT_BREAKER,ALSTOM,GL314X,5192151736.10.2,230.000,THREE_PHASE,2016-06-19,NULL,NULL
N-S-PARU,N-S-PARU-AT603,Bay Autotransformador 230kV RUAT6-03,N-S-PARU-AT603-MC138,Módulo MC138,N-S-PARU-AT603-MC138-RUDJ505,Disjuntor 138kV,Disjuntor 138kV / Bay Autotransformador 230kV RUAT6-03 / SE Ruropólis,CIRCUIT_BREAKER,,,,138.000,THREE_PHASE,2015-07-13,NULL,NULL
N-S-PARU,N-S-PARU-AT601,Bay Autotransformador 230kV Nº 01,N-S-PARU-AT601-AT230,Módulo AT230,N-S-PARU-AT601-AT230-RUAT601,Autotransformador Nº01 230kV Trifásico,Autotransformador Nº01 230kV Trifásico / Bay Autotransformador 230kV Nº 01 / SE Ruropólis,POWER_TRANSFORMER,ABB - Asea Brown Boveri,Tipo TT44,59753,230.000,THREE_PHASE,1998-06-01,NULL,NULL
N-S-PARU,N-S-PARU-AT601,Bay Autotransformador 230kV Nº 01,N-S-PARU-AT601-MC230,Módulo MC230,N-S-PARU-AT601-MC230-RUDJ603,Disjuntor 230kV,Disjuntor 230kV / Bay Autotransformador 230kV Nº 01 / SE Ruropólis,CIRCUIT_BREAKER,LORENZETTI,FA2-245-40,1009.T2.024,230.000,THREE_PHASE,1998-06-01,NULL,NULL
N-S-PARU,N-S-PARU-AT601,Bay Autotransformador 230kV Nº 01,N-S-PARU-AT601-MC138,Módulo MC138,N-S-PARU-AT601-MC138-RUDJ501,Disjuntor 138kV,Disjuntor 138kV / Bay Autotransformador 230kV Nº 01 / SE Ruropólis,CIRCUIT_BREAKER,,,,138.000,THREE_PHASE,1998-06-01,NULL,NULL
N-S-PARU,N-S-PARU-AT601,Bay Autotransformador 230kV Nº 01,N-S-PARU-AT601-AT230,Módulo AT230,N-S-PARU-AT601-AT230-RUDJ221,Disjuntor 230kV,Disjuntor 230kV / Bay Autotransformador 230kV Nº 01 / SE Ruropólis,CIRCUIT_BREAKER,,,,230.000,THREE_PHASE,1998-06-01,NULL,NULL
N-S-PARU,N-S-PARU-AT602,Bay Autotransformador 230kV RUAT6-02,N-S-PARU-AT602-MC230,Módulo MC230,N-S-PARU-AT602-MC230-RUDJ605,Disjuntor 230kV,Disjuntor 230kV / Bay Autotransformador 230kV RUAT6-02 / SE Ruropólis,CIRCUIT_BREAKER,LORENZETTI,FA2-245-40,1009.T2.022,230.000,THREE_PHASE,1998-06-01,NULL,NULL
N-S-PARU,N-S-PARU-AT602,Bay Autotransformador 230kV RUAT6-02,N-S-PARU-AT602-AT230,Módulo AT230,N-S-PARU-AT602-AT230-RUDJ222,Disjuntor 230kV,Disjuntor 230kV / Bay Autotransformador 230kV RUAT6-02 / SE Ruropólis,CIRCUIT_BREAKER,,,,230.000,THREE_PHASE,1998-06-01,NULL,NULL
N-S-PARU,N-S-PARU-AT602,Bay Autotransformador 230kV RUAT6-02,N-S-PARU-AT602-AT230,Módulo AT230,N-S-PARU-AT602-AT230-RUAT602,Autotransformador Nº02 230kV Trifásico,Autotransformador Nº02 230kV Trifásico / Bay Autotransformador 230kV RUAT6-02 / SE Ruropólis,POWER_TRANSFORMER,ABB - Asea Brown Boveri,Tipo TT44,59752,230.000,THREE_PHASE,2008-10-23,NULL,NULL
N-S-PARU,N-S-PARU-AT602,Bay Autotransformador 230kV RUAT6-02,N-S-PARU-AT602-MC138,Módulo MC138,N-S-PARU-AT602-MC138-RUDJ503,Disjuntor 138kV,Disjuntor 138kV / Bay Autotransformador 230kV RUAT6-02 / SE Ruropólis,CIRCUIT_BREAKER,,,,138.000,THREE_PHASE,1998-06-01,NULL,NULL
N-S-MALT,N-S-MALT-TF602,Bay Transformador Potência 230kV Nº 02,N-S-MALT-TF602-MC230,Módulo MC230,N-S-MALT-TF602-MC230-LTDJ604,Disjuntor 230kV,Disjuntor 230kV / Bay Transformador Potência 230kV Nº 02 / SE São Luís III,CIRCUIT_BREAKER,ABB,LTB245E11,2GDB530155/01/01,230.000,THREE_PHASE,2013-04-21,NULL,NULL
N-S-MALT,N-S-MALT-TF602,Bay Transformador Potência 230kV Nº 02,N-S-MALT-TF602-TF230,Módulo TF230,N-S-MALT-TF602-TF230-LTTF602,Transformador Nº02 230kV Trifásico,Transformador Nº02 230kV Trifásico / Bay Transformador Potência 230kV Nº 02 / SE São Luís III,POWER_TRANSFORMER,TOSHIBA DO BRASIL S.A,TOSHIBA-HC/OP/OPTLR-D,A12011,230.000,THREE_PHASE,2013-04-21,NULL,NULL
N-S-MALT,N-S-MALT-TF602,Bay Transformador Potência 230kV Nº 02,N-S-MALT-TF602-MC69,Módulo MC69,N-S-MALT-TF602-MC69-LTDJ404,Disjuntor 69kV,Disjuntor 69kV / Bay Transformador Potência 230kV Nº 02 / SE São Luís III,CIRCUIT_BREAKER,ABB,EDFSK1-1,2GDB530155/02/01,69.000,THREE_PHASE,2013-04-21,NULL,NULL
N-S-MALT,N-S-MALT-TF603,Bay Transformador Potência 230kV Nº 03,N-S-MALT-TF603-MC230,Módulo MC230,N-S-MALT-TF603-MC230-LTDJ605,Disjuntor 230kV,Disjuntor 230kV / Bay Transformador Potência 230kV Nº 03 / SE São Luís III,CIRCUIT_BREAKER,SIEMENS,3AP1 FI (FA2-MOLA),143820CB01,230.000,THREE_PHASE,2021-09-26,NULL,NULL
N-S-MALT,N-S-MALT-TF603,Bay Transformador Potência 230kV Nº 03,N-S-MALT-TF603-MC69,Módulo MC69,N-S-MALT-TF603-MC69-LTDJ408,Disjuntor 69kV,Disjuntor 69kV / Bay Transformador Potência 230kV Nº 03 / SE São Luís III,CIRCUIT_BREAKER,SIEMENS,3AP1 FG3 (FA2 MOLA),143820CB02,69.000,THREE_PHASE,2021-09-26,NULL,NULL
N-S-MALT,N-S-MALT-TF603,Bay Transformador Potência 230kV Nº 03,N-S-MALT-TF603-TF230,Módulo TF230,N-S-MALT-TF603-TF230-LTTF603,Transformador Nº03 230kV,Transformador Nº03 230kV / Bay Transformador Potência 230kV Nº 03 / SE São Luís III,POWER_TRANSFORMER,NULL,NULL,1053982195,230.000,NULL,2021-09-26,NULL,NULL
N-S-MALT,N-S-MALT-TF601,Bay Transformador Potência 230kV Nº 01,N-S-MALT-TF601-TF230,Módulo TF230,N-S-MALT-TF601-TF230-LTTF601,Transformador Nº01 230kV Trifásico,Transformador Nº01 230kV Trifásico / Bay Transformador Potência 230kV Nº 01 / SE São Luís III,POWER_TRANSFORMER,SIEMENS,TLSN 8254,8317473,230.000,THREE_PHASE,2000-01-01,NULL,NULL
N-S-MALT,N-S-MALT-TF601,Bay Transformador Potência 230kV Nº 01,N-S-MALT-TF601-MC69,Módulo MC69,N-S-MALT-TF601-MC69-LTDJ401,Disjuntor 69kV,Disjuntor 69kV / Bay Transformador Potência 230kV Nº 01 / SE São Luís III,CIRCUIT_BREAKER,SIEMENS,3AP1 FG3,2761,69.000,THREE_PHASE,2014-02-14,NULL,NULL
N-S-MALT,N-S-MALT-TF601,Bay Transformador Potência 230kV Nº 01,N-S-MALT-TF601-MC230,Módulo MC230,N-S-MALT-TF601-MC230-LTDJ602,Disjuntor 230kV,Disjuntor 230kV / Bay Transformador Potência 230kV Nº 01 / SE São Luís III,CIRCUIT_BREAKER,SIEMENS,3AP1 FI,3120,230.000,THREE_PHASE,2010-05-31,NULL,NULL
N-S-PATC,N-S-PATC-ATR701,Bay Autotransformadores Reserva,N-S-PATC-ATR701-ATR500,Módulo ATR500,N-S-PATC-ATR701-ATR500-TCATR701,Transformador Nº01 500kV,Transformador Nº01 500kV / Bay Autotransformadores Reserva / SE Tucuruí,POWER_TRANSFORMER,ANSALDO COEMSA S. A,AMOC FFR,111193-3,500.000,NULL,1998-12-01,NULL,NULL
N-S-PATC,N-S-PATC-TF601,Bay Transformador 230kV Nº 01,N-S-PATC-TF601-TF230,Módulo TF230,N-S-PATC-TF601-TF230-TCTF601,Transformador Nº01 230kV Trifásico,Transformador Nº01 230kV Trifásico / Bay Transformador 230kV Nº 01 / SE Tucuruí,POWER_TRANSFORMER,WEG,WEG-230-TUCURUI,1059018976,230.000,THREE_PHASE,2022-04-18,NULL,NULL
N-S-PATC,N-S-PATC-TF601,Bay Transformador 230kV Nº 01,N-S-PATC-TF601-MC230,Módulo MC230,N-S-PATC-TF601-MC230-TCDJ606,Disjuntor 230kV,Disjuntor 230kV / Bay Transformador 230kV Nº 01 / SE Tucuruí,CIRCUIT_BREAKER,SIEMENS,3AP1 FI,208020CB01,230.000,THREE_PHASE,2022-04-18,NULL,NULL
N-S-PATC,N-S-PATC-TF601,Bay Transformador 230kV Nº 01,N-S-PATC-TF601-MC69,Módulo MC69,N-S-PATC-TF601-MC69-TCDJ404,Disjuntor 69kV,Disjuntor 69kV / Bay Transformador 230kV Nº 01 / SE Tucuruí,CIRCUIT_BREAKER,SIEMENS,3AP1 FG3,208020CB02,69.000,THREE_PHASE,2022-04-18,NULL,NULL
N-S-PATC,N-S-PATC-TF602,Bay Transformador 230kV Nº 02,N-S-PATC-TF602-TF230,Módulo TF230,N-S-PATC-TF602-TF230-TCTF602,Transformador Nº02 230kV Trifásico,Transformador Nº02 230kV Trifásico / Bay Transformador 230kV Nº 02 / SE Tucuruí,POWER_TRANSFORMER,ANSALDO COEMSA S. A,TOVC - NF,111.652/U,230.000,THREE_PHASE,2015-02-08,NULL,NULL
N-S-PATC,N-S-PATC-TF602,Bay Transformador 230kV Nº 02,N-S-PATC-TF602-MC69,Módulo MC69,N-S-PATC-TF602-MC69-TCDJ408,Disjuntor 69kV,Disjuntor 69kV / Bay Transformador 230kV Nº 02 / SE Tucuruí,CIRCUIT_BREAKER,,,,69.000,THREE_PHASE,2015-02-08,NULL,NULL
N-S-PATC,N-S-PATC-TF602,Bay Transformador 230kV Nº 02,N-S-PATC-TF602-MC230,Módulo MC230,N-S-PATC-TF602-MC230-TCDJ605,Disjuntor 230kV,Disjuntor 230kV / Bay Transformador 230kV Nº 02 / SE Tucuruí,CIRCUIT_BREAKER,ALSTOM,GL314X,5192147893.30.1,230.000,THREE_PHASE,2014-12-21,NULL,NULL
N-S-PATC,N-S-PATC-TF701,Bay Transformador de Potencia 500/69kV,N-S-PATC-TF701-TF500,Módulo TF500,N-S-PATC-TF701-TF500-TCTF701,Transformador Nº01 500kV,Transformador Nº01 500kV / Bay Transformador de Potencia 500/69kV / SE Tucuruí,POWER_TRANSFORMER,ASEA Elétrica LTDA,TMZ 56,58168,500.000,NULL,1981-10-01,NULL,NULL
N-S-PATC,N-S-PATC-TF701,Bay Transformador de Potencia 500/69kV,N-S-PATC-TF701-TF500,Módulo TF500,N-S-PATC-TF701-TF500-TCTF701,Transformador Nº01 500kV,Transformador Nº01 500kV / Bay Transformador de Potencia 500/69kV / SE Tucuruí,POWER_TRANSFORMER,ASEA Elétrica LTDA,TMZ 56,58169,500.000,NULL,1981-10-01,NULL,NULL
N-S-PATC,N-S-PATC-TF701,Bay Transformador de Potencia 500/69kV,N-S-PATC-TF701-TF500,Módulo TF500,N-S-PATC-TF701-TF500-TCTF701,Transformador Nº01 500kV,Transformador Nº01 500kV / Bay Transformador de Potencia 500/69kV / SE Tucuruí,POWER_TRANSFORMER,ASEA Elétrica LTDA,TMZ 56,58170,500.000,NULL,1981-10-01,NULL,NULL
N-S-PATC,N-S-PATC-AT603,Bay Autotransformador 230kV Nº 03,N-S-PATC-AT603-MC138,Módulo MC138,N-S-PATC-AT603-MC138-TCDJ504,Disjuntor 138kV,Disjuntor 138kV / Bay Autotransformador 230kV Nº 03 / SE Tucuruí,CIRCUIT_BREAKER,,,,138.000,THREE_PHASE,2015-02-08,NULL,NULL
N-S-PATC,N-S-PATC-AT603,Bay Autotransformador 230kV Nº 03,N-S-PATC-AT603-AT230,Módulo AT230,N-S-PATC-AT603-AT230-TCAT603,Transformador Nº03 230kV Trifásico,Transformador Nº03 230kV Trifásico / Bay Autotransformador 230kV Nº 03 / SE Tucuruí,POWER_TRANSFORMER,ABB - Asea Brown Boveri,TT 44,1ZBR 61206,230.000,THREE_PHASE,2015-02-08,NULL,NULL
N-S-PATC,N-S-PATC-AT603,Bay Autotransformador 230kV Nº 03,N-S-PATC-AT603-MC230,Módulo MC230,N-S-PATC-AT603-MC230-TCDJ610,Disjuntor 230kV,Disjuntor 230kV / Bay Autotransformador 230kV Nº 03 / SE Tucuruí,CIRCUIT_BREAKER,ABB,LTB245 E11,2GDBC-9000368.002/1,230.000,THREE_PHASE,2014-12-21,NULL,NULL
N-S-PATC,N-S-PATC-AT604,Bay Autotransformador 230kV Nº 04,N-S-PATC-AT604-MC138,Módulo MC138,N-S-PATC-AT604-MC138-TCDJ503,Disjuntor 138kV,Disjuntor 138kV / Bay Autotransformador 230kV Nº 04 / SE Tucuruí,CIRCUIT_BREAKER,,,,138.000,THREE_PHASE,2014-12-21,NULL,NULL
N-S-PATC,N-S-PATC-AT604,Bay Autotransformador 230kV Nº 04,N-S-PATC-AT604-AT230,Módulo AT230,N-S-PATC-AT604-AT230-TCAT604,Transformador Nº04 230kV Trifásico,Transformador Nº04 230kV Trifásico / Bay Autotransformador 230kV Nº 04 / SE Tucuruí,POWER_TRANSFORMER,ABB - Asea Brown Boveri,TT 44,1ZBR61207,230.000,THREE_PHASE,2014-12-21,NULL,NULL
N-S-PATC,N-S-PATC-AT604,Bay Autotransformador 230kV Nº 04,N-S-PATC-AT604-MC230,Módulo MC230,N-S-PATC-AT604-MC230-TCDJ608,Disjuntor 230kV,Disjuntor 230kV / Bay Autotransformador 230kV Nº 04 / SE Tucuruí,CIRCUIT_BREAKER,ABB,LTB245 E11,2GDBC-9000368.002/2,230.000,THREE_PHASE,2014-12-21,NULL,NULL
N-S-PATC,N-S-PATC-AT701,Bay Autotransformadores 500kV Nº 01,N-S-PATC-AT701-MC500,Módulo MC500,N-S-PATC-AT701-MC500-TCDJ709,Disjuntor 500kV,Disjuntor 500kV / Bay Autotransformadores 500kV Nº 01 / SE Tucuruí,CIRCUIT_BREAKER,ALSTOM,GL317X,5192147893.10.1,500.000,THREE_PHASE,2016-02-01,NULL,NULL
N-S-PATC,N-S-PATC-AT701,Bay Autotransformadores 500kV Nº 01,N-S-PATC-AT701-MC230,Módulo MC230,N-S-PATC-AT701-MC230-TCDJ601,Disjuntor 230kV,Disjuntor 230kV / Bay Autotransformadores 500kV Nº 01 / SE Tucuruí,CIRCUIT_BREAKER,ALSTOM,GL314X,5192147893201,230.000,THREE_PHASE,2014-12-21,NULL,NULL
N-S-PATC,N-S-PATC-AT701,Bay Autotransformadores 500kV Nº 01,N-S-PATC-AT701-AT500,Módulo AT500,N-S-PATC-AT701-AT500-TCAT701,Autotransformador Nº01 500kV,Autotransformador Nº01 500kV / Bay Autotransformadores 500kV Nº 01 / SE Tucuruí,POWER_TRANSFORMER,NULL,NULL,,500.000,NULL,1998-05-15,NULL,NULL
N-S-PATC,N-S-PATC-AT702,Bay Autotransformadores 500kV Nº 02,N-S-PATC-AT702-MC500,Módulo MC500,N-S-PATC-AT702-MC500-TCDJ718,Disjuntor 500kV,Disjuntor 500kV / Bay Autotransformadores 500kV Nº 02 / SE Tucuruí,CIRCUIT_BREAKER,MERLIN GERIN,FA4 525/40,2402,500.000,THREE_PHASE,1981-10-01,NULL,NULL
N-S-PATC,N-S-PATC-AT702,Bay Autotransformadores 500kV Nº 02,N-S-PATC-AT702-MC230,Módulo MC230,N-S-PATC-AT702-MC230-TCDJ603,Disjuntor 230kV,Disjuntor 230kV / Bay Autotransformadores 500kV Nº 02 / SE Tucuruí,CIRCUIT_BREAKER,ALSTOM,GL314X,5192147892.20.3,230.000,THREE_PHASE,2014-12-21,NULL,NULL
N-S-PATC,N-S-PATC-AT702,Bay Autotransformadores 500kV Nº 02,N-S-PATC-AT702-AT500,Módulo AT500,N-S-PATC-AT702-AT500-TCAT702,Autotransformador Nº02 500kV,Autotransformador Nº02 500kV / Bay Autotransformadores 500kV Nº 02 / SE Tucuruí,POWER_TRANSFORMER,NULL,NULL,,500.000,NULL,2015-02-08,NULL,NULL
N-S-MALD,N-S-MALD-AT704,Módulo Autotransformador 500kVLDAT7-04,N-S-MALD-AT704-MC230,Módulo MC230,N-S-MALD-AT704-MC230-LDSD631,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kVLDAT7-04 / SE São Luis II,DISCONNECT_SWITCH,WEG S.A. ELETR.,LA-23031,1019767117,230.000,THREE_PHASE,2016-06-23,NULL,NULL
N-S-MALD,N-S-MALD-AT704,Módulo Autotransformador 500kVLDAT7-04,N-S-MALD-AT704-MC230,Módulo MC230,N-S-MALD-AT704-MC230-LDSD632,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kVLDAT7-04 / SE São Luis II,DISCONNECT_SWITCH,WEG S.A. ELETR.,LA-23031,1019767038,230.000,THREE_PHASE,2014-05-27,NULL,NULL
N-S-MALD,N-S-MALD-AT704,Módulo Autotransformador 500kVLDAT7-04,N-S-MALD-AT704-MC230,Módulo MC230,N-S-MALD-AT704-MC230-LDSB635,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kVLDAT7-04 / SE São Luis II,DISCONNECT_SWITCH,WEG S.A. ELETR.,LA-23031,1021077999,230.000,THREE_PHASE,2014-05-27,NULL,NULL
N-S-MALD,N-S-MALD-AT704,Módulo Autotransformador 500kVLDAT7-04,N-S-MALD-AT704-MC230,Módulo MC230,N-S-MALD-AT704-MC230-LDSB636,Chave Seccionadora 230kV,Chave Seccionadora 230kV / Módulo Autotransformador 500kVLDAT7-04 / SE São Luis II,DISCONNECT_SWITCH,WEG S.A. ELETR.,LA-23031,1019767130,230.000,THREE_PHASE,2014-05-27,NULL,NULL
N-S-MALD,N-S-MALD-AT704,Módulo Autotransformador 500kVLDAT7-04,N-S-MALD-AT704-MC230,Módulo MC230,N-S-MALD-AT704-MC230-LDDJ617,Disjuntor 230kV,Disjuntor 230kV / Módulo Autotransformador 500kVLDAT7-04 / SE São Luis II,CIRCUIT_BREAKER,SIEMENS,3AP3 FI,6380,230.000,THREE_PHASE,2014-05-25,NULL,NULL
N-S-MALD,N-S-MALD-AT704,Módulo Autotransformador 500kVLDAT7-04,N-S-MALD-AT704-AT500,Módulo AT500,N-S-MALD-AT704-AT500-LDAT704,Autotransformador Nº04 500kV,Autotransformador Nº04 500kV / Módulo Autotransformador 500kVLDAT7-04 / SE São Luis II,POWER_TRANSFORMER,NULL,NULL,0,500.000,NULL,2014-02-14,NULL,NULL
